company,BIZ_NO,mean
신한정밀공업(주)음성공장,3038517315,0.0
텍스마스타음성공장,3038517538,0.0
경동개발,3048501363,20.141253232876718
이에스리조트클럽,3048503513,12.157196657534245
농업회사법인돈마루,3048507372,7.173099479452055
제이에너지,3058188555,14.986301369863014
한국경영원,3058526708,29.72466679452055
송덕패키징아산공장,3128526706,0.0
세명테크,3128529042,45.75146356164384
제일윈텍,3128531515,51.97501912328767
임오통상,3128533226,36.83144221917807
신일씨엠아산지점,3128533885,9.193301671232875
경림아산지점,3128535919,0.0
유진기공온양공장,3128536714,1.369862904109589
에프엠에셋,3148147752,22.77195416438356
내산,3148168776,27.401604164383563
하이모,3148520130,42.40120361643835
동해금속,3168109526,33.30103095890411
테크네트,3178502524,5.339278301369864
케이비아이국인산업,4018510334,57.7198358630137
뉴텍,4028175012,36.246519287671234
모닝글로리전주영업소,4028512825,14.143835616438356
하이모전주지점,4028514366,0.7305935890410958
듀오,4028516137,65.395921369863
아이씨엠씨전주공장,4028519376,1.369862904109589
엠스코전주공장,4028524016,1.369862904109589
세명테크익산공장,4038504110,1.5525112876712328
골든포우익산이공장,4038505889,0.0
태성산업(주)익산공장,4038509871,20.164440575342464
에스앤비익산지점,4038511440,1.369862904109589
에이스안전유리,4048504879,13.472303479452057
삼건사정읍(상)휴게소,4048505994,2.161339232876712
동광전업,4078502282,3.232876712328767
원효 남원공장,4078503016,1.369862904109589
드림디엔씨,4098190635,39.352784493150686
준테크,4098199238,45.281734986301366
지금강,4098518290,1.8354539178082192
한국경영원,4098522514,28.67325783561644
지티이엔지,4108190106,0.5088062465753425
와이티에스,4108197701,19.696778547945204
삼원금형정공(주)광주지점,4108523395,2.136986301369863
신소재산업,4108524002,13.080846876712329
디에이취엠씨영암지점,4118511456,0.273972602739726
제오빌더영남공장,4118512794,0.0
협성산업,4128505243,20.85764978082192
소모홀딩스엔테크놀러지광양사업소,4168501104,0.9529480821917808
대우스틸광양공장,4168518982,26.36130136986301
한영기업,4178508532,27.445092657534246
태영이앤티,5028522735,17.692539315068494
한림팩,5028527782,15.121517726027395
썬폴리폼,5038167324,4.623287671232877
디엠,5038171793,15.66603002739726
미주오토텍,5038522024,7.767928027397261
나노코,5038522927,12.027779616438355
풍림산전지점,5048511608,2.9863013698630136
임오산업,5048517771,14.746575342465754
한국경영원,5048523671,28.67325783561644
선일플라스틱,5058136526,10.368808
동양피엘티,5058510903,27.576755945205484
차세대케미칼,5058512745,12.808219178082192
바이오시스청통휴게소,5058513502,2.161339232876712
두루,5068150216,57.39562476712329
협화포항공장,5068500320,0.0
티지에스파이프(주)지점,5068518081,26.36130136986301
한국소방기구제작소,5098500770,37.269106602739726
평화산자성주지점,5108505324,0.0
에스제이피김천공장,5108505585,20.164440575342464
진성아이엔디,5138137282,20.154545698630137
성광구미이공장,5138504815,0.0
신한금속,5138517794,30.1127058630137
신오케미칼(주)구미1공장,5138517950,0.0
이앤컴퍼니_구미지점,5138518134,57.50993745205479
이노켐구미,5138521847,0.273972602739726
보림토건,5148154800,36.32145794520548
재욱강업,5148513277,4.383561232876712
성보티씨에스,5158131080,12.306849315068494
신라공업남산공장,5158506537,1.369862904109589
대주씨에스,5158506691,10.721460383561643
바이오시스와촌주유소,5158507671,0.0
바이오시스와촌휴게소,5158507685,2.161339232876712
종합해사,6028514307,23.101369863013694
다이아몬드컨트리클럽,6038150287,16.361643835616437
한신실리텍,6038152572,7.961643835616439
한일통상,6038155943,12.858445315068494
대륙피앤아이,6038163254,4.401826219178082
에프씨인베스트,6038166232,3.664383561643836
흥진산업,6038515783,34.01173791780822
씨케이글로벌,6038516138,20.363429589041093
한국마이콤부산지점,6038518290,2.136986301369863
한맥아이피에스부산지점,6058526840,47.7256855890411
엠에스웰,6068197850,36.68452936986301
우영산업(주)부산지점,6068510735,2.136986301369863
대림텍스녹산공장,6068515652,0.0
자이언트네트워크그룹,6068517835,24.212195917808216
진영베아링부산영업소,6068519264,2.136986301369863
금강석유(주)만선주유소지점,6068520835,0.0
에스앤피해운,6068601209,1.5981734246575343
영진에셋,6078173036,44.73906873972603
한효라이프,6088161417,17.731255534246575
영창로보테크,6088165053,16.153424657534245
대익이엔지,6088167274,14.985108410958905
디케이오스텍창녕공장,6088522538,1.369862904109589
청우식품창원영업소,6088524384,14.143835616438356
연합진흥,6088525025,3.589041095890411
엠스코_단조공장,6098513105,0.0
하이모,6098516679,42.39948698630137
대영산전(주)창원공장,6098521814,2.893835616438356
한국도키멕(주)대구공장,6098524728,2.136986301369863
한국마이콤창원지점,6098526522,2.136986301369863
명신해운,6108166661,3.082191589041096
유한티유,6108176548,1.0050732876712327
울프,6108184276,6.939258794520548
울산국화원장례식장,6108186895,26.90991221917809
대암산업,6108188762,3.326809863013698
아일수지공업(주)합천공장,6118500791,0.5088062465753425
하이에어코리아의장,6128122859,2.328767123287671
정필고성지점,6128502133,7.123286301369863
유성물산교역,6128507327,9.708463232876714
연합진흥,6128509892,3.589041095890411
아이언사천,6138133344,2.410958904109589
한두철강(주)진주1공장,6138512347,26.36130136986301
동일팩키지(주)진주공장,6138513308,20.22120964383561
주원특수강(주)이공장,6158504479,26.36130136986301
건안산업공장,6158505712,0.5088062465753425
평산,6158505935,18.04693495890411
필스,6158510743,3.4329756712328767
진광내삼공장,6158511873,1.369862904109589
광성(주)밀양공장,6158512402,0.0
청룡산업(주)여차공장,6158512931,2.136986301369863
에스피앤지,6158514322,11.33892901369863
한라스틸산업,6168150376,2.5
농업회사법인경덕,6168151701,7.173099479452055
상효원,6168152049,34.30557117808219
동부레저,6168160175,12.557515753424656
한주흥산(주)제주신영영화박물관,6168509633,49.74246509589042
씨에스리조트앤호텔,6168515741,12.138577178082192
부국개발(주)여미지식물원,6168517642,49.74246509589042
하이모,6168520133,42.73359498630137
동방석유,6178515706,6.57949002739726
나라교역,6178515763,36.75202986301369
동양가스산업(주)명품주유소반송점,6178523550,0.0
퓨트로닉,6208512331,14.589937479452056
씨에이오토,6218163155,6.286949068493151
하우엔지니어링건축사사무소,6218515200,8.127853260273973
동헌산업,6218518207,8.493149589041096
우리마트서창점,6218522171,0.0
청우식품동부산영업소,6218522827,14.143835616438356
보람상조개발(주)상아예식장,6228502921,3.458904109589041
랑세스코리아,1088177404,26.090994958904112
북큐브네트웍스,1138624199,18.0010118630137
태원엔터테인먼트,2118819126,14.143679068493151
토피모아,1078712434,11.945205479452056
플로우텍,1258176716,28.89604816438356
이원그린텍,1248670596,11.394768301369863
이지템,1408130849,48.25488657534248
서산아그로,3168111774,9.097293671232878
금원기업,5068165247,7.527035260273973
유니스,6158165691,15.415608602739727
세정튜브,4108622355,3.470318904109589
성건설,4108621924,4.207436109589041
해솔,1418113222,17.933169369863013
케이알이엠에스,5138146442,51.97673808219179
신화테크이엔지,2148854966,14.143835616438356
에스디엔제이홀딩스,2208771736,0.547945205479452
와이즈브릿지,1108183404,13.077623342465753
푸른칠곡환경,1018642063,38.2471394520548
바램시스템,1308637082,51.967634767123286
서서울고속도로,1388148730,31.38256805479452
골드쌔들,1328183364,6.220788849315069
성신산업,3038152600,37.463386739726026
시드물,3058194469,53.12956915068494
켐베이스,3088128838,4.127853616438356
상신종합식품,3128600343,32.2019994520548
로산,5048178412,37.29997512328767
세신정밀,5038181291,50.3863875890411
나라솔루션,5028197655,32.171431616438355
문경에스엠씨,5118116087,38.2471394520548
대국건설산업,3088128560,32.11380005479452
성인화성공장,1248551364,0.273972602739726
신성콘크리트공업,1288501584,5.390594794520548
트루라이프,1288615751,19.591860410958905
신한철강산업진천지점,2148520510,26.36130136986301
엠엔씨개발,1058723750,36.68452936986301
제이시마,2148832415,36.68452936986301
본코스메틱,1378190652,39.228812767123294
예맛상사,1268614912,21.54289501369863
이노바이오써지,3058194533,48.97831673972603
삼영중공업,6158165366,14.010387863013698
보광건설,4168162364,37.70206706849315
동인광학,1308637461,49.222283835616444
디앤티,3148600432,42.91222284931507
기륭산업,3128602389,6.3885420821917815
미광콘택트렌즈,5158135368,17.26027049315069
만풍건설,6068625308,37.51275457534246
세정토건,4108622317,39.72031690410959
대륜중공업,6108194610,4.082191780821918
피앤티디홀딩스,1208732485,0.0
디에스피미디어,1148669559,1.9981095342465756
티에스오비,1208733733,30.09589
디에스이엔티,1348651179,19.16285816438356
휴로스,3018199351,27.227654684931508
명진기업,6158165425,35.1523578630137
화인빌딩,1178165576,1.9500373424657536
태일테크,1218192126,31.21124367123288
서울창호,1228600982,22.09456178082192
엔라인,1318609236,14.23552304109589
케이팩,1348649595,34.97034915068493
태건디앤씨,1428115261,36.78379482191781
에스앙크,1408129755,36.740118
거금솔라파크,3128601532,44.609377589041095
쓰리쎄븐,3128601420,35.92084808219178
브이씨티이,5148165501,5.605900273972604
꿈나무,5028196879,36.97395534246575
태화지앤지,6068611973,16.659299232876712
바이오템,6068611968,51.09973638356165
제이와이중공업,4018134250,3.094278493150685
한국젬스,1288633477,29.044037479452054
이디엠에스,1198602266,21.79498967123288
단일시스켐(주)김포공장,1368507032,0.0
에어젠,6158113723,24.803963534246577
와이에스디,1088519912,30.71780778082192
피케이아이,2118773327,4.684046794520548
글로벌컨셉츠코리아,1398504752,5.561643835616438
랜오아시스,1068653279,51.929753616438354
마제스타인베스트먼트,1018197471,9.546890301369864
건양공업(주)화성공장,1348511073,1.369862904109589
주성씨앤에어,1048612739,21.02336394520548
에스알씨,1348518149,23.76168317808219
레시피,1208714605,66.17743117808219
디지털존디지털밸리,1068520373,14.143835616438356
미봉서울사무소,2118538419,12.138577178082192
삼주,6028140485,17.181285506849314
스마트디앤씨,1138600713,15.356164383561644
코업로지스틱스,1428104293,10.821916684931509
에이치와이인터내셔널,2158688989,0.273972602739726
파인만,2118784182,58.69797895890412
신한모방(주)서울사무소,2118517748,0.0
프렌닥터,2208194867,49.16501775342466
피씨지,1078614304,9.906270630136987
피아이씨코리아,3058161876,7.002739726027397
지앤지프로덕션,2118773235,25.50025534246576
판씨네마,1108161303,14.778401863013702
코모도호텔경주조선,5058512124,12.138577178082192
비티스,1218166327,16.337100438356163
희창유업서울영업소,1148506334,14.143835616438356
아크로마코리아(주)온산공장 ,6108522813,0.0
신기테크,6218165809,16.78379810958904
무창,4168151815,15.68276394520548
건화이엔지,5158129473,27.366186328767125
엘콤,1298606293,19.71051561643836
금산하수자원관리,2148817016,38.25187947945206
오리엔트리조트,2208772657,48.67705019178083
갤러리에이엠,2118819034,3.0136984383561645
임오파트너스,1058724443,1.095890301369863
에이티솔루션,1378190991,17.910956328767124
네스필러피케이지,1308637423,0.9713573424657534
대원케미칼,1428116241,30.67662504109589
승진,3038152667,23.51500523287672
대광자원,3128602813,21.29635509589041
유림종합건설,6058191149,43.049429178082185
오담생명환경평택,1248524536,0.0
윈앤윈우드,1378523151,19.413698630136988
쓰리디팩토리,2118818883,19.636086684931502
코리아인,2158719102,24.19965821917808
에스더포뮬러,2118818938,4.881898575342466
에프엠에스코리아,1428116498,11.043200821917807
성신테크,1428116289,51.90738736986302
대진지피아이,6218176704,2.2739726027397262
헬스탑,6168168105,18.445205479452056
블랙록자산운용,1048614926,36.30764893150685
부모사랑,1148666402,42.58692923287671
다우에스앤티,1298622406,14.23972602739726
에버그린패키징코리아,1348500917,20.27797871232877
동원앤피플,2068626280,1.2785385753424656
와이엠프로폴,5038178398,1.4445827123287671
동아특수금속,6088163754,18.6203497260274
버슘머트리얼즈피엠코리아,6108184811,2.9604254520547943
제이피엠,6168158155,25.75672087671233
에이랜드,1058682349,70.67280093150684
윌리엄그랜트앤선즈코리아,2158720399,17.765240219178086
현다이엔지,1138625179,20.62888832876712
대우종합건설,1318610669,8.121330082191779
대정이앤디,1428116391,14.178082191780822
일산,6158165842,55.71867000000001
인터아이코리아(주)대전,3148529897,14.143835616438356
마루교육,2118819562,0.0
제이엔지코리아,1208733335,57.70187767123288
청정원주,2208772943,0.0
한성케이,1178166838,10.18264701369863
송도애니파크,1318610602,31.62378408219178
디에스21,1378191234,4.566209479452055
엠이케이,1308637928,49.39107589041095
한일레미콘,1238615926,27.42504991780822
홍진기업,1258177374,13.23800405479452
선진수출포장,3058195094,20.33197106849315
세주,6028147299,46.65989673972603
신안씨푸드,4118162068,14.346199260273975
한일산업,1348530196,35.04921378082192
인타임즈인,1018183360,30.684926630136985
허친슨코리아,1048601606,13.7545402739726
세엘진,1078707396,15.366816465753429
파이서브코리아,1198184716,20.275569643835613
엘라고,1208733539,58.99432821917807
내자인,2068628779,55.38449868493151
엔에스피,1298627172,4.2970433150684935
동궁,1148529507,44.96676575342466
창공예천,5118116210,36.68452936986301
유신에이치알,6028147358,14.54109589041096
오션스코리아,6038170075,7.244735506849314
그린켐,6098184863,16.756753534246574
희망배움터,4108623320,0.273972602739726
무궁화광주영업소,4098506246,0.0
인홍상사(주)광주지점,4108514799,57.50993745205479
솔텍,4108523212,35.578529205479455
지금강(주)_2공장,4108513688,0.0
대진동관공업(주)제이공장,1358520240,26.36130136986301
우영산업(주)광주공장,4108522678,1.369862904109589
동국성신,4108521873,51.91993019178082
경희광주공장,4108502406,3.652967835616438
듀오정보(주)광주호남지사,4088511620,3.458904109589041
주택관리공단(주)광주두암이관리소,4098512049,36.68452936986301
주택관리공단(주)광주두암사관리,4098512054,36.68452936986301
동원테크놀러지(주)울산공장,6208508972,1.369862904109589
소디프비앤에프광주지점,4098514649,7.123286301369863
청우식품광주지점,4098511962,14.143835616438356
경주법주(주)광주출장소,4098502158,12.018264109589042
코스모스악기광주직매장,4098514315,14.143835616438356
소모에너지엔테크놀러지,4108522324,0.5088062465753425
안전공업(주)대화공장,3068511149,1.369862904109589
동아교재(주)제이공장,3068506229,0.273972602739726
선문그린사이언스(주)대전지점,3058523846,14.143835616438356
코롬방제과대전영업소,3068508682,7.123286301369863
두하대전지점,3068515465,26.36130136986301
주택관리공단(주)중리삼관리소,3068514243,36.68452936986301
세창롯데리아신탄진점,3068514355,2.161339232876712
중도석유(주)오정동주유소,3068502510,0.0
주택관리공단(주)대전산내관리소,3068514277,36.68452936986301
무궁화대전지점,3068508135,0.0
부라다대전지점,3068503144,36.68452936986301
주택관리공단(주)대전판암사관리소,3068514258,36.68452936986301
부원공업(주)대전공장,3148518084,9.193301671232875
하이리빙대전지사,3148506031,0.273972602739726
주택관리공단(주)구봉마을팔이관리소,3148510248,36.68452936986301
주택관리공단(주)대전느이울일삼관리소,3148518764,36.68452936986301
청우식품대전지점,3148508908,14.143835616438356
중도석유(주)도마동주유소,3148500022,0.0
듀오정보(주)대전충청지사,3148510573,3.458904109589041
리더스텍대전지사,3058517359,0.273972602739726
주택관리공단(주)대전둔산삼관리소,3148509076,36.68452936986301
주택관리공단(주)대전둔산일관리소,3148509042,36.68452936986301
경주법주(주)대전사무소,3058500668,12.018264109589042
중도석유(주)산성주유소,3058502351,0.0
현대광업(주)울산지점,6108521186,7.876711726027397
한미프랜트,6108520697,5.602739726027397
명진티에스알울산공장,6108507369,0.5088062465753425
우영산업(주)울산공장,3128514646,1.369862904109589
대신강업(주)울산공장,6208506159,1.369862904109589
게링코리아에이에스센터,6108523466,0.0
일삼언양공장,6208501926,0.0
유니웰울산공장,6208509404,2.136986301369863
대성사상북공장,6208501853,1.5220698904109586
동광화학온산공장,6108504469,0.0
티씨티제이공장,6108520644,2.893835616438356
금호섬유공업(주)울산공장,6108517741,0.0
동양가스산업(주)오복충전소,6108521944,0.0
부일레미콘웅촌지점,6108520192,9.193301671232875
하이리빙울산지점,6108517815,0.0
신영기업,6128504280,24.89927158904109
고려노벨화약고성공장,6128502230,0.0
뱅뱅어패럴아이젯,6158505916,55.6102769041096
한양사료(주)경남북영업소,6228501126,7.123286301369863
용원석산개발김해지점,6228504725,9.193301671232875
대정김해공장,6228502917,0.273972602739726
지원네트웍스(주)어방충전소,6228505078,14.143835616438356
풍원공업(주)제이공장 ,6158508155,0.0
반도기전(주)김해지점,6158510215,14.143835616438356
한림기업(유)김해지점,6158508363,0.0
대륭기업(주)김해공장,6228504254,0.0
에스티엔에이치(주)양산공장,6158509509,2.136986301369863
한일스틸(주)진영공장,6158510554,26.36130136986301
오복식품진영공장,6158504275,7.123286301369863
주택관리공단(주)마산중리관리소,6088512404,36.68452936986301
동일금속코일센타양산지점,6218521681,26.36130136986301
광신가스,6218517436,14.424657534246576
한석상사영남지점,6218505473,14.143835616438356
켐리치교역양산지점,6218517606,14.143835616438356
대광직물(주)제이공장,6218514216,0.0
코스와이어의령공장,6088518960,26.40410958904109
남척석유(주)진주사무소,6138504978,14.143835616438356
동아흥업(주)진해공장,6098503873,9.193301671232875
다이나맥창녕공장,5148509550,1.369862904109589
테크노전자제이공장,6098521338,47.7256855890411
가나안전자정밀(주)창원사업장,6098517760,51.89018846575343
코엑스창원사무소,6098523656,36.70835309589041
현전사창원공장,6098508072,2.136986301369863
동서기전삼공장,6098516228,2.893835616438356
몽고식품창원일공장,6098503927,7.123286301369863
대명,6098511107,46.846755643835614
캐스탑주조공장,6088516093,1.369862904109589
코팩스,6088523390,17.665753397260275
원우성업함안지점,6038508152,0.0
우보테크경주공장,5058510015,1.369862904109589
아이피디대구공장,5158504368,1.095890410958904
클레스트라하우저만구미공장,5138501517,0.0
주택관리공단(주)영천야사사관리소,5058505680,36.68452936986301
주택관리공단(주)문경매봉이관리소,5118502470,36.68452936986301
주택관리공단(주)안동옥동이관리소,5088503395,36.68452936986301
주택관리공단(주)영주가흥이관리,5128502022,36.68452936986301
창신특수강경주공장,5058504546,26.44691780821918
미주엔비켐(주)포항영업소,5068508491,0.0
사옹원,5058504416,19.20205383561644
범아엔지니어링포항지사,5068510380,23.419385698630133
페트로산업경산공장,5158505260,0.5088062465753425
대륙금속포항공장,5068515804,26.36130136986301
케이비앤텍스풍기공장,5128501227,0.0
중원미디어경주온천관광호텔,5058504264,12.138577178082192
호텔덕구온천,5078520294,13.239122410958904
동아전장(주) 경주공장,5058501985,1.369862904109589
세원정밀인쇄(주)경북공장,5058507655,1.095890410958904
태형기업(주)김천사업소,5108502064,7.876711726027397
일성레저산업(주)경주지점,5058510994,12.138577178082192
동주산업(주)포항공장,5068507022,26.36130136986301
제철세라믹포항공장,5068510769,9.315067287671232
신진엔지니어링경주공장,5058515548,1.369862904109589
삼양연마공업(주)제이공장,5058502567,9.193301671232875
삼원냉천공장,5058510922,0.0
피티케이(주)구미지사,1348527804,14.143835616438356
현대화섬성주공장,5108502986,0.0
현대화섬왜관공장,5048510967,0.0
케이티지성주사업장,5108505514,51.89018846575343
케이비아이국인산업,5138511034,57.7198358630137
대아산업(주)이공장,5138507578,20.164440575342464
삼한씨원예천공장,5028511072,9.345508657534246
소디프비앤에프강원지점,5128501232,7.123286301369863
한국광유(주)제이항구주유소,5068517364,14.143835616438356
한국광유(주)서부지점,5138518022,14.143835616438356
한국광유(주)김천고속주유소,5108505080,14.143835616438356
한국광유(주)영일만주유소,5068517379,14.143835616438356
한국광유(주)항구주유소,5068517350,14.143835616438356
한국광유(주)포항지점,5068517331,14.143835616438356
한국광유(주)포항고속주유소,5068517345,14.143835616438356
태창공업(주)성주공장,5108504742,1.369862904109589
대광기업,5058512842,26.627298465753423
우영산업(주)경주공장,5058511047,1.369862904109589
한국메탈경주제일공장,5058503815,0.0
제다경산공장,5158504825,1.369862904109589
제다진량공장,5158507079,1.369862904109589
삼원산업(주)지점,5158504091,1.369862904109589
코스와이어포항공장,6068510695,26.506849315068493
행성사김천,5138500707,3.1335616438356166
코롬방제과,4048501396,14.649314547945206
주택관리공단(주)목포상동삼관리소,4118505672,36.68452936986301
주택관리공단(주)나주용산일관리소,4128502926,36.68452936986301
주택관리공단(주)군산나운사관리소,4018505409,36.68452936986301
청우식품전주지점,4188506686,14.143835616438356
청우식품목포지점,4118506142,14.143835616438356
청우식품순천지점,4168508091,14.143835616438356
세스트장성공장,4098510304,0.5088062465753425
한흥물산(주)이서공장,4028508239,36.68452936986301
한테크광양공장,4168506981,9.193301671232875
동일유업(주)동산동주유소,4038505405,14.143835616438356
대동강업광양공장,4168514822,26.36130136986301
경동흥업(주)전주제이공장,4188500299,55.6102769041096
하이리빙전북지점,4028514065,0.0
범아엔지니어링광양지사,4168508989,23.419385698630133
삼양화학실업(주)여수공장,4178507945,0.0
소모에너지엔테크놀러지,4098504966,0.5088062465753425
소모에너지엔테크놀러지,4148500415,0.5088062465753425
소모에너지엔테크놀러지,4168500070,0.5088062465753425
덕신,4098520215,7.581193178082192
태성전기,4098507420,10.405313479452056
케이에스티,4168513857,25.13876871232877
에어릭스광양사업소,4168519211,2.136986301369863
화신전주공장,4188505988,1.369862904109589
해인기업(주)여수공장,4178504273,0.0
엔에이치유통(주)상주유소,4048503924,0.0
엔에이치유통(주)상휴게소,4048503870,0.0
남향레미콘동부지점,4158501343,9.193301671232875
남향레미콘화원지점,4158518179,9.193301671232875
보양명천공장,4138501691,7.123286301369863
우신금속아산공장,1138505822,26.36130136986301
디엔피코퍼레이션_증평지점,3018526458,51.89018846575343
삼진전선천안공장,3128519923,2.893835616438356
홍창엠앤티,3018509518,7.970110493150685
광동유통단양하휴게소,3048506029,2.161339232876712
금강기계공업(주)아산지점,3128526220,0.0
에스에이씨옥천공장,3028504291,9.193301671232875
한국메탈아산공장,3128532678,1.643835616438356
대한아산공장,3128507408,2.136986301369863
두본음성공장,3018520186,0.0
부원홀딩스,3088502549,37.46674104109589
중도석유(주)공산성주유소,3078502740,0.0
세일철강(주)아산공장,3128513216,26.36130136986301
한두철강(주)당진공장,3118502583,26.36130136986301
주택관리공단(주)연수이관리소,3038508062,36.68452936986301
진진옥천공장,3028503759,0.0
영화엔지니어링당진공장,3118501250,0.0
삼현음성공장,3038501152,9.193301671232875
한국산노프코(주)음성공장,3038517130,0.0
유엔아이금산지점,3058513595,7.123286301369863
동우에이치에스티,3118506162,16.702178739726026
한성식품서산공장,3168500372,6.955858328767123
한성식품진천이공장,3018512857,7.123286301369863
남일전지상사아산사업장,3128515330,2.893835616438356
대화제지아산공장,3128510387,20.164440575342464
동화이에스(주)천안공장,3128510354,2.893835616438356
이화교역음성공장,3038502976,14.143835616438356
영우켐텍충주공장,3038508081,0.0
영우켐텍목벌광업소,3038508951,0.0
놀부,3038503280,14.1072898630137
대성엠디아이(주)단양사업소,3048505113,7.876711726027397
대성엠디아이(주)석교백운석,3048506413,9.53136084931507
대성엠디아이(주)제천석회석,3048505127,9.53136084931507
신성강건공주공장,3078505427,1.643835589041096
광일아산공장,3128501215,7.123286301369863
일양로지스지점,3028504030,2.1917806575342467
코스모스벽지,3128507524,23.584962273972604
유니온케미칼청주공장,3158501437,0.0
금비화장품온양공장,3128508504,0.0
동아전장(주)음성공장,1358524284,1.369862904109589
앨트웰(주)중앙물류센타,1258509985,55.6102769041096
일양화학(주)청주공장,3158503702,26.36130136986301
삼아아시아음성공장,3128522490,14.143835616438356
한일도요(주)진천공장,3018504172,0.0
한국카모플라스트(주)금산공장,3058505251,0.5088062465753425
풍림,3158501010,26.06088994520548
키다리식품(주)정안하행지점,3078506988,7.256121479452054
키다리식품(주)정안상행지점,3078506974,7.123286301369863
한국제이씨씨(주)제이공장,3018522845,51.89018846575343
송학식품,3018525861,46.13096758904109
보령물산(주)황간하행선휴게소,3028503370,2.161339232876712
보령물산(주)황간하행선주유소,3028503351,2.161339232876712
보령물산(주)황간상행선주유소,3028503365,2.161339232876712
보령물산(주)옥천상행선주유소,3028503399,2.161339232876712
행성화학청주공장,3018518939,0.5088062465753425
지앤에프음성공장,3038509979,14.184931506849315
금남고속부여영업소,3088500634,0.9713573698630138
태아산업(주)음성상휴게소,3038513167,2.161339232876712
득영제이공장,3038510573,0.0
정수유통(주)연기물류센타,3078507236,0.9529480821917808
광진산업(주)영천광산,3048501645,9.193301671232875
삼화양행천안,3128513797,51.89074794520548
선진정공(주)천안공장,3128525589,2.136986301369863
코멕스산업충남지점,3118501662,0.5088062465753425
융진기업(주)순성공장,3118506196,1.369862904109589
선영화학,3128524557,19.125894684931502
테코스,3078509383,51.90798761643836
윈앤윈우드,3038512611,19.413698630136988
동양방식(주)천안공장,3128501030,2.837573205479452
백조씽크음성공장,3038505371,3.910958904109589
하이리빙강원지점,2248510789,0.0
새시대체인벨몽드본점,2218500813,0.0
새시대체인강릉지사,2268505486,0.0
벽암개발(주)삼척사업소,2228504466,7.876711726027397
청림실업(주)청삼광업소,2228502978,7.876711726027397
렉셈정선공장,2258501643,8.41095890410959
뱅뱅어패럴동해점,2228506047,55.6102769041096
강원여객자동차(주)정비공장,2268521002,0.9713573698630138
우일,2218507723,38.58075328767124
참존원주공장,2248503857,3.486923726027397
주택관리공단(주)청초일관리소,2278505382,36.68452936986301
남이섬,2218500337,32.635304438356165
대성엠디아이(주)삼척주유소,2228506222,7.876711726027397
대유코아정선공장,2268524896,14.143835616438356
대성엠디아이(주)동해석회석,2228504976,7.876711726027397
코모텍원주공장,2248506683,1.369862904109589
영안모자(주)전자사업부,2238502267,55.6102769041096
동양레저파인밸리컨트리클럽,2228505257,0.0
태봉광업(주)영월사업소,2258502716,7.876711726027397
세일철강(주)이천지점,1268522453,26.36130136986301
보우시스템광주공장,1268506604,2.136986301369863
세진에스엠씨,1348531064,7.005870273972602
동오정밀(주)지점,1248528655,2.893835616438356
미정화학(주)화성지점,1248532163,0.0
주택관리공단(주)광명하안일삼관리소,1338512026,36.68452936986301
유노빅스이엔씨,1258516827,11.558219178082192
한일탱크터미널(주)평택사업소,1258513887,0.9529480821917808
디에이치아이(주)공장,1248541395,2.837573205479452
거성정밀(주)의왕지점,1238529495,2.136986301369863
동양산업(주)직영안일주유소,1258521539,0.0
쿠퍼코리아광주공장,1268536374,14.143835616438356
중앙산업(주)여주공장,1268500783,39.9533618630137
리브로수원점,1248536873,0.0
칠성고분자(주)평택공장,1258500868,0.0
도아기업(주)시화공장,1398501401,2.837573205479452
경일석유(주)신신주유소,1288505877,0.0
창화철강(주)시화공장,1338508240,26.36130136986301
한큐한신익스프레스코리아부천지점,1308546226,0.9529480821917808
티센크루프머티리얼코리아(주)포승공장,1258523895,26.36130136986301
한양잉크(주)평택공장,1258521086,0.0
제사기한국안산지점,1348532520,2.136986301369863
일웅플라텍김포지점,1378508316,0.0
한일공영(주)시흥지점,1258512253,2.837573205479452
래피드컴,1388125488,51.892053260273975
한국아이티오,1388134046,14.534246575342468
부페파크,1288617405,35.30325964383562
전오전기김포지점,1378507199,2.893835616438356
선영화학(주)의왕공장,1238530615,0.5088062465753425
성림유화,1348521703,26.256827260273973
안산대동서적(주)중앙지점,1348512413,14.143835616438356
선양송탄공장,1258506182,7.339143452054794
태양철관공업(주)시화공장,1338511328,26.36130136986301
우성염직제이공장,1348514105,0.0
현진제업(주)제삼공장,1348526708,2.136986301369863
영산콘크리트공업(주)광주공장,1268521736,9.193301671232875
신양안성제이공장,1258517113,0.0
신우에너지(주)신도시충전소,1288511030,0.0
신우에너지(주)신일산충전소,1288515088,0.0
일삼시화공장,1338508099,0.502283095890411
오리엔트이엔지,1328514996,39.9533618630137
케이엠피(주)성남공장,3128504361,1.095890410958904
참고을제이공장,4038511867,7.123286301369863
동원김포공장,1368504976,0.0
한국체인모터의정부점,1318525791,14.143835616438356
건화주유소,1278532712,10.29109589041096
건화천지주유소,1278521632,0.0
세계문화,1358528621,25.061427232876717
평일양주공장,1278503575,3.2363013698630136
피스코리아이천지점,1268514894,0.0
코멕스산업,1248539958,37.74092260273973
고려전선(주)서울지점,2298502095,2.893835616438356
경희알미늄(주)중부영업소,1268520775,26.36130136986301
경희알미늄(주)안산영업소,1348530560,26.36130136986301
소모에너지엔테크놀러지,1298526841,0.5088062465753425
동신산업(주)평택공장,1258514630,1.369862904109589
고려노벨화약수도권남부영업소,1258509404,0.0
엠에스가스동부충전소,1268518978,14.143835616438356
