사업자번호,address,industry,ind_rank,payroll,new_payroll,employee,employment,resignation,cmp_years
1298637762,"서울 강남구 학동로2길 19, 4층",(J59114)방송 프로그램 제작업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,87.50 % (7                                            명),87.50 % (7                                            명),13 년
1298638228,"경기 용인시 기흥구 중부대로 184, 에이동 1201-1, 1201-2, 1201-3, 1202호",(C28909)그 외 기타 전기장비 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,37.50 % (12                                            명),31.25 % (10                                            명),13 년
1298638418,"경기 성남시 분당구 판교로 255, E동 1002호",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",200명 이상 ~ 400명 미만,46.21 % (177                                            명),58.22 % (223                                            명),13 년
1298639057,"경기 성남시 분당구 황새울로 224, 717호",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),13 년
1298639076,"경기 성남시 분당구 판교로 744, C동 808호,809호",(C27199)그 외 기타 의료용 기기 제조업,4,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),13 년
1298639362,전북 완주군 봉동읍 완주산단8로 98,(C31202)철도차량 부품 및 관련 장치물 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,12.90 % (4                                            명),19.35 % (6                                            명),13 년
1298640480,"경기 안양시 동안구 학의로 282, 705호",(G46522)통신ㆍ방송장비 및 부품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,20.00 % (1                                            명),0.00 % (0                                            명),13 년
1298640651,"경기 성남시 수정구 동판교로 314, 3층",(N74100)사업시설 유지ㆍ관리 서비스업,4,"~ 4,000만원 미만","~ 4,000만원 미만",400명 이상 ~ 700명 미만,49.83 % (147                                            명),84.07 % (248                                            명),13 년
1298640990,경기 성남시 분당구 성남대로331번길 8,(G45219)기타 자동차 신품 부품 및 내장품 판매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),13.33 % (2                                            명),13 년
1298641010,"경기 성남시 중원구 둔촌대로457번길 27, 6층",기타 일반 도자기 제조업,,,,,,,
1298641169,경기 광주시 장지9길 42-12,"(C22231)플라스틱 포대, 봉투 및 유사제품 제조업",5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,62.30 % (38                                            명),42.62 % (26                                            명),13 년
1298644884,"경기 성남시 분당구 대왕판교로644번길 49, 3층",반도체 제조용 기계 제조업,,,,,,,
1298645127,"경기 성남시 분당구 돌마로 172, 408호, 409호, 에이치4308호",(M70113)의학 및 약학 연구개발업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,48.15 % (13                                            명),29.63 % (8                                            명),- 년
1298645374,"경기 성남시 중원구 사기막골로45번길 14, 우림라이온스밸리2차 에이동 비-306",(C21230)동물용 의약품 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,37.29 % (22                                            명),49.15 % (29                                            명),- 년
1298645729,경기 화성시 융건로 47-5,(C10501)액상시유 및 기타 낙농제품 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,71.43 % (20                                            명),64.29 % (18                                            명),12 년
1298645772,경기 성남시 분당구 판교로 788,(C10220)수산식물 가공 및 저장 처리업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),12 년
1298646034,"경기 성남시 분당구 정자일로 248, 상가 10층 1002호",(L68121)주거용 건물 개발 및 공급업,6,"6,000만원 이상 ~ 8,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),12 년
1298646693,"서울 도봉구 도봉로110나길 21, 303호",(F41110)주거용 건물 건설업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),12 년
1298646903,"경기 성남시 중원구 갈마치로 302, B동 8층",(M70113)의학 및 약학 연구개발업,6,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,86.36 % (57                                            명),80.30 % (53                                            명),12 년
1298647052,"인천 연수구 먼우금로 189, 301호",(C20423)화장품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,34.78 % (8                                            명),34.78 % (8                                            명),12 년
1298647523,경기 광주시 곤지암읍 광여로 166,(G46329)기타 가공식품 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,70.00 % (21                                            명),66.67 % (20                                            명),12 년
1298647576,"경기 성남시 중원구 순환로 165, 219-1호",(L68122)비주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,66.67 % (2                                            명),33.33 % (1                                            명),12 년
1298648221,경기 광주시 오포읍 봉골길 65-17,(G46322)수산물 가공식품 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),- 년
1298648712,"경기 성남시 분당구 황새울로258번길 31, 12층",(J58222)응용 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",20명 이상 ~ 40명 미만,24.00 % (6                                            명),12.00 % (3                                            명),12 년
1298652609,경기 안산시 단원구 첨단로 691,(C28903)교통 신호장치 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,160.71 % (45                                            명),92.86 % (26                                            명),12 년
1298652666,"경기 성남시 분당구 백현로 97, 6층 603호",(P85501)일반 교과 학원,6,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,121.85 % (145                                            명),96.64 % (115                                            명),12 년
1298653267,"서울 강남구 자곡로7길 4, 3층,4층",(M70113)의학 및 약학 연구개발업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,35.14 % (13                                            명),40.54 % (15                                            명),12 년
1298654096,경기 화성시 향남읍 만년로 68-18,(C30399)그 외 자동차용 신품 부품 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,51.35 % (19                                            명),37.84 % (14                                            명),12 년
1298654325,경기 오산시 동부대로436번길 18,(G46595)전기용 기계ㆍ장비 및 관련 기자재 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",20명 이상 ~ 40명 미만,4.35 % (1                                            명),4.35 % (1                                            명),12 년
1298654887,경기 용인시 처인구 포곡읍 백령로 164-13,(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (2                                            명),0.00 % (1                                            명),12 년
1298655076,"경기 성남시 분당구 성남대로331번길 3-9, 801호",(L68112)비주거용 건물 임대업,6,,,,,,
1298656319,"경기 성남시 중원구 둔촌대로457번길 27, 8층 803호",(C29199)그 외 기타 일반목적용 기계 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),11 년
1298656546,"경기 성남시 중원구 둔촌대로 545, 1101호-1111호",(C20495)바이오 연료 및 혼합물 제조업,4,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,13.89 % (5                                            명),19.44 % (7                                            명),11 년
1298656978,경기 성남시 분당구 운중로 182,(C20423)화장품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,90.91 % (10                                            명),54.55 % (6                                            명),11 년
1298657924,"경기 성남시 분당구 수내로46번길 4, 401호",그 외 기타 축산업,,,,,,,
1298658243,"경기 성남시 분당구 황새울로240번길 3, 9층 901호",(G46324)낙농품 및 동ㆍ식물성 유지 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,50.00 % (3                                            명),33.33 % (2                                            명),11 년
1298658694,"경기 성남시 분당구 불정로 90, 2층",(S96921)장례식장 및 장의관련 서비스업,4,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,60.00 % (3                                            명),60.00 % (3                                            명),11 년
1298660109,"서울 강남구 선릉로111길 23, 2층 201호",(L68122)비주거용 건물 개발 및 공급업,6,,,,,,
1298660263,"경기 성남시 분당구 황새울로360번길 21, 1203호",(L68112)비주거용 건물 임대업,6,,,,,,
1298660448,경기 김포시 승가로 7,(G46313)육류 도매업,7,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),11 년
1298660870,"경기 안산시 단원구 진흥로10번안길 15, 2층",(C10792)차류 가공업,4,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),83.33 % (5                                            명),11 년
1298661559,"경기 성남시 분당구 대왕판교로 670, B동 606호",(C17902)위생용 종이제품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),11 년
1298661715,"경기 성남시 분당구 대왕판교로 660, A동 1007호",(J58222)응용 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,18.35 % (29                                            명),17.72 % (28                                            명),11 년
1298661980,"경기 성남시 중원구 갈마치로288번길 14, 14층 1413,1414호","(G46510)컴퓨터 및 주변장치, 소프트웨어 도매업",6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,63.16 % (12                                            명),73.68 % (14                                            명),11 년
1298661995,"서울 강남구 논현로 34, 3층",(H52101)일반 창고업,6,"~ 4,000만원 미만","~ 4,000만원 미만",200명 이상 ~ 400명 미만,49.47 % (47                                            명),94.74 % (90                                            명),11 년
1298662975,"경기 성남시 분당구 서현로180번길 26, 402호",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,110.81 % (41                                            명),8.11 % (3                                            명),11 년
1298663969,"경기 안양시 동안구 벌말로118번길 126, 409호, 8층, 901호-902호, 908호-915호 (관양동,평촌오비즈타워)","(M72919)기타 기술 시험, 검사 및 분석업",5,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,46.71 % (78                                            명),39.52 % (66                                            명),11 년
1298664032,"경기 성남시 분당구 대왕판교로645번길 14, 3층",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,0.00 % (0                                            명),0.00 % (0                                            명),11 년
1298665007,경기 용인시 수지구 문인로39번길 3-20,(G46102)음ㆍ식료품 및 담배 중개업,7,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),11 년
1298666817,"경기 성남시 분당구 성남대로772번길 5-1, 1층 2층 3층",(R91131)종합 스포츠시설 운영업,5,"~ 4,000만원 미만","~ 4,000만원 미만",400명 이상 ~ 700명 미만,102.94 % (35                                            명),85.29 % (29                                            명),11 년
1298667742,경기 성남시 중원구 도촌로8번길 30,기타 식사용 가공처리 조리식품 제조업,,,,,,,
1298669304,경북 포항시 남구 오천읍 하원로4번길 10,(L68129)기타 부동산 개발 및 공급업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),50.00 % (2                                            명),11 년
1298670572,"경기 성남시 분당구 판교로255번길 58, 6층 602호",(J58219)기타 게임 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,30.77 % (28                                            명),47.25 % (43                                            명),10 년
1298672186,"서울 서초구 법원로3길 19, 2층 2731호",(J58220)시스템ㆍ응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),10 년
1298672468,경기 이천시 호법면 덕평로 554-30,축전지 제조업,,,,,,,
1298672885,"경기 성남시 분당구 성남대로331번길 9-14, 2층",(G46521)가전제품 및 부품 도매업,6,,,,,,
1298672944,"경기 성남시 중원구 갈마치로 302, A동 907호",(C26529)기타 음향기기 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),10 년
1298673865,충남 천안시 동남구 풍세면 풍세산단로 118,(C20202)합성수지 및 기타 플라스틱 물질 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,55.88 % (19                                            명),64.71 % (22                                            명),10 년
1298675617,"경기 성남시 중원구 둔촌대로 545, 102호,804호,805호,806호,807호,808호,809호,810호,811호,910호",(C20423)화장품 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,18.64 % (11                                            명),20.34 % (12                                            명),10 년
1298676125,인천 남동구 남동서로 193,(G46595)전기용 기계ㆍ장비 및 관련 기자재 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,33.33 % (6                                            명),33.33 % (6                                            명),10 년
1298676178,"경기 성남시 중원구 갈마치로 214-1, (주) 에스와이테크빌딩",플라스틱 접착처리 제품 제조업,,,,,,,
1298676993,"경기 성남시 중원구 사기막골로 124, 비즈동 713호",(J58190)기타 인쇄물 출판업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),10 년
1298677202,충북 음성군 삼성면 대성로547번길 105,(C20423)화장품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,28.89 % (13                                            명),37.78 % (17                                            명),10 년
1298677629,"서울 성동구 성수일로8길 5, 1107호,1108호,1109호,1110호",응용 소프트웨어 개발 및 공급업,,,,,,,
1298677916,"서울 서초구 효령로 414, 401호",(G46592)의료기기 도매업,4,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),16.67 % (2                                            명),10 년
1298678123,경기 광주시 회덕길 53-2,(C14411)스타킹 및 기타 양말 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),10 년
1298678860,"경기 성남시 중원구 사기막골로45번길 14, 비동502호,503호,504호,505호,508호,에이동506호,601호,602호,1309호,1310호",(G46592)의료기기 도매업,4,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,85.71 % (18                                            명),76.19 % (16                                            명),10 년
1298678948,"경기 성남시 중원구 둔촌대로 388, 1309호 1308호, 1309호",(C26429)기타 무선 통신장비 제조업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,84.21 % (80                                            명),83.16 % (79                                            명),9 년
1298680099,"경기 안양시 동안구 흥안대로427번길 38, 1310호",(C20423)화장품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,91.67 % (22                                            명),29.17 % (7                                            명),9 년
1298680503,"경기 성남시 중원구 둔촌대로 484, 613호",(C22251)폴리스티렌 발포 성형제품 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,40.74 % (11                                            명),44.44 % (12                                            명),9 년
1298680954,"경기 성남시 수정구 위례서일로 30, 504호",(M72129)기타 엔지니어링 서비스업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,0.00 % (0                                            명),85.71 % (6                                            명),9 년
1298681652,"경기 성남시 중원구 사기막골로 124, 비즈센터동 609호, 708호",(G46800)상품 종합 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,18.75 % (3                                            명),18.75 % (3                                            명),9 년
1298682025,"경기 성남시 수정구 위례광장로 9-9, 208호",(L68122)비주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),9 년
1298683330,"경기 성남시 중원구 사기막골로 177, 403호 내지 407호",(M71531)경영 컨설팅업,6,,,,,,
1298683683,"서울 구로구 디지털로31길 38-21, 1007호",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),9 년
1298683965,"서울 중구 퇴계로 36, 13층 1310호",(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,11.11 % (1                                            명),55.56 % (5                                            명),9 년
1298684095,"경기 성남시 중원구 둔촌대로 400, 3층 301호",(C15211)구두류 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),9 년
1298684469,경기 군포시 고산로126번길 8,(C26299)그 외 기타 전자부품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),9 년
1298684509,"경기 성남시 중원구 둔촌대로388번길 24, 1312호 1311호, 1312호",(C29174)기체 여과기 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,100.00 % (28                                            명),157.14 % (44                                            명),9 년
1298684703,"경기 성남시 중원구 양현로405번길 12, 지하1층",(L68212)비주거용 부동산 관리업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),9 년
1298685231,"경기 성남시 분당구 구미로9번길 7, 602-1호, 603-2호",(M72121)건물 및 토목 엔지니어링 서비스업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,29.52 % (49                                            명),24.10 % (40                                            명),9 년
1298685599,"경기 성남시 중원구 둔촌대로 545, B동 1층",(M70113)의학 및 약학 연구개발업,6,,,,,,
1298686109,대구 동구 혁신대로 423-7,(C27191)치과용 기기 제조업,4,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,24.32 % (9                                            명),43.24 % (16                                            명),8 년
1298686282,"경기 성남시 수정구 위례광장로 9-9, 208호",(L68122)비주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),8 년
1298687262,"경기 성남시 중원구 둔촌대로 545, B동 1층",(C21102)생물학적 제제 제조업,4,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,55.99 % (173                                            명),28.16 % (87                                            명),8 년
1298687864,서울 강남구 테헤란로34길 22,(J63991)데이터베이스 및 온라인정보 제공업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,50.00 % (33                                            명),53.03 % (35                                            명),8 년
1298689862,"경기 성남시 수정구 사송로77번길 63, 1층 2층",의료용품 도매업,,,,,,,
1298691280,"경기 성남시 중원구 제일로43번길 6, 202호","(E38110)지정 외 폐기물 수집, 운반업",4,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,20.00 % (1                                            명),40.00 % (2                                            명),8 년
1298691785,"경기 성남시 분당구 대왕판교로 660, B동 1203호",응용 소프트웨어 개발 및 공급업,,,,,,,
1298691922,"서울 성동구 아차산로17길 49, 1807호",(C14194)유아용 의복 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,63.29 % (50                                            명),48.10 % (38                                            명),8 년
1298692921,"경기 성남시 중원구 여수울로29번길 14-3, 지층",(C26299)그 외 기타 전자부품 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),7 년
1298693217,전남 광양시 광양읍 익신산단1길 50,(D35114)태양력 발전업,5,,,,,,
1298693328,전북 익산시 함라면 용산로 452,(C10129)육류 기타 가공 및 저장처리업 (가금류 제외),5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,36.36 % (16                                            명),47.73 % (21                                            명),6 년
1298694098,"경기 안산시 단원구 진흥로102번길 66, 5라 405호",(C26221)인쇄회로기판용 적층판 제조업,5,,,,,,
1298694536,경기 고양시 일산동구 식사로 64,(G46311)과실류 도매업,7,,,,,,
1298700428,"제주 제주시 노연로 119, 201호",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),6 년
1298700544,경상남도 함안군 칠원읍 무기리822,(C29171)산업용 냉장 및 냉동 장비 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),5 년
1298700938,"서울 강서구 마곡중앙로 161-8, 13층 오비-1309호",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,50.00 % (3                                            명),83.33 % (5                                            명),4 년
1298701882,"경기 안양시 동안구 학의로 282, B동 1525호",(L68129)기타 부동산 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,28.57 % (2                                            명),57.14 % (4                                            명),2 년
1298801399,"경기 파주시 경의로 1218, 5층 510호",(L68122)비주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (2                                            명),0.00 % (1                                            명),3 년
1308100445,경기 부천시 경인로 125,(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),25.00 % (1                                            명),- 년
1308101008,경기 안성시 공도읍 대신두길 43,(C20202)합성수지 및 기타 플라스틱 물질 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,26.32 % (5                                            명),36.84 % (7                                            명),50 년
1308101667,경기 부천시 부천로431번길 30,(C20129)기타 기초 무기 화학물질 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,3.70 % (2                                            명),7.41 % (4                                            명),46 년
1308101861,인천 남동구 남동서로 346,"(C22211)플라스틱 선, 봉, 관 및 호스 제조업",5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,22.32 % (25                                            명),33.93 % (38                                            명),45 년
1308102007,인천 남동구 남동서로269번길 22,(L68112)비주거용 건물 임대업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),45 년
1308102370,"경기 시흥시 공단1대로28번길 70, 102호",(C20131)무기안료용 금속 산화물 및 관련 제품 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,9.52 % (6                                            명),22.22 % (14                                            명),45 년
1308102502,경기 화성시 장안면 화곡로 243,(C25934)톱 및 호환성 공구 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,24.00 % (12                                            명),26.00 % (13                                            명),45 년
1308103122,경기 부천시 오정로 38,(C20129)기타 기초 무기 화학물질 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,14.75 % (9                                            명),18.03 % (11                                            명),44 년
1308104228,서울 강남구 언주로133길 20,"(F42412)도배, 실내장식 및 내장 목공사업",7,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,119.50 % (190                                            명),66.67 % (106                                            명),43 년
1308104397,경남 창원시 성산구 공단로 680,(C24312)강주물 주조업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,13.95 % (6                                            명),27.91 % (12                                            명),43 년
1308104607,경기 부천시 조마루로427번길 47,(C29173)산업용 송풍기 및 배기장치 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,50.00 % (12                                            명),41.67 % (10                                            명),47 년
1308106089,전남 광양시 광양읍 초남공단2길 5,(C24132)강관 제조업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,23.26 % (20                                            명),19.77 % (17                                            명),42 년
1308106129,경기 파주시 조리읍 팔학골길 141,(C27216)산업처리공정 제어장비 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,7.69 % (4                                            명),30.77 % (16                                            명),42 년
1308106717,경기 부천시 경인로392번길 22,날붙이 제조업,,,,,,,
1308107467,인천 계양구 서운산단로2길 36,(C27301)광학렌즈 및 광학요소 제조업,4,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,41.96 % (60                                            명),20.28 % (29                                            명),41 년
1308107768,경기 평택시 도일유통길 69,(H49301)일반 화물자동차 운송업,6,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,21.82 % (12                                            명),25.45 % (14                                            명),- 년
1308109164,경기 부천시 오정로 119,"(C29133)탭, 밸브 및 유사장치 제조업",5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,42.86 % (24                                            명),50.00 % (28                                            명),- 년
1308109276,경기 용인시 처인구 백암면 백원로 404,(C13104)연사 및 가공사 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,31.58 % (6                                            명),36.84 % (7                                            명),40 년
1308109903,경기 부천시 경인로 519,(F41110)주거용 건물 건설업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,35.71 % (5                                            명),50.00 % (7                                            명),39 년
1308110754,경기 부천시 옥산로252번길 38,기타 기계ㆍ장비 조립용 플라스틱 제품 제조업,,,,,,,
1308111151,경기 안산시 단원구 엠티브이1로 135,(C29172)공기 조화장치 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,46.43 % (13                                            명),14.29 % (4                                            명),45 년
1308111224,경기 부천시 지봉로 116,(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),39 년
1308111355,"경기 부천시 도약로 261, B동 907호, 908호","(C28121)전기회로 개폐, 보호장치 제조업",6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),38 년
1308113498,광주 광산구 하남산단10번로 115-19,산업용 그 외 비경화 고무제품 제조업,,,,,,,
1308113936,경기 부천시 오정로 72,(C23322)레미콘 제조업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,24.14 % (7                                            명),24.14 % (7                                            명),37 년
1308114217,경기 부천시 오정로 215,(G46417)의복 액세서리 및 모조 장신구 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,11.11 % (1                                            명),22.22 % (2                                            명),38 년
